system_index,latitude,longitude,ndvi,region
404,15.66333970425742,74.3949234854065,0.50044763,Belagavi
405,15.66333970425742,74.39627095833268,0.6242868,Belagavi
406,15.66333970425742,74.39779809431568,0.77132994,Belagavi
407,15.66333970425742,74.39914556724186,0.3707064,Belagavi
408,15.66333970425742,74.40148118698058,0.6298874,Belagavi
409,15.66333970425742,74.40264899684992,0.62160844,Belagavi
410,15.66333970425742,74.4031879860204,0.75811094,Belagavi
411,15.66333970425742,74.40498461658864,0.64703065,Belagavi
412,15.66333970425742,74.406152426458,0.6785856,Belagavi
413,15.66333970425742,74.40741006785576,0.6764592,Belagavi
414,15.66342953578583,74.38117926155947,0.68967646,Belagavi
415,15.66342953578583,74.38207757684359,0.70498085,Belagavi
416,15.66342953578583,74.382167408372,0.7358413,Belagavi
417,15.66342953578583,74.38225723990041,0.75682753,Belagavi
418,15.66342953578583,74.38243690295724,0.736893,Belagavi
419,15.66342953578583,74.3829758921277,0.7332504,Belagavi
420,15.66342953578583,74.38405387046865,0.70762116,Belagavi
421,15.66342953578583,74.38450302811071,0.7105559,Belagavi
422,15.66342953578583,74.38576066950847,0.59387535,Belagavi
423,15.66342953578583,74.3859403325653,0.35209358,Belagavi
424,15.66342953578583,74.38620982715054,0.49332184,Belagavi
425,15.66342953578583,74.38629965867895,0.5791014,Belagavi
426,15.66342953578583,74.38656915326419,0.52675486,Belagavi
427,15.66342953578583,74.38917426758813,0.53751284,Belagavi
428,15.66342953578583,74.39025224592908,0.61076957,Belagavi
429,15.66342953578583,74.3919590449689,0.55525553,Belagavi
430,15.66342953578583,74.39294719178143,0.56357235,Belagavi
431,15.66342953578583,74.39357601248032,0.637407,Belagavi
432,15.66342953578583,74.39456415929286,0.38938054,Belagavi
433,15.66342953578583,74.39519297999173,0.5257503,Belagavi
434,15.66342953578583,74.39636078986109,0.63973063,Belagavi
435,15.66342953578583,74.39672011597473,0.440694,Belagavi
436,15.66342953578583,74.3971692736168,0.40034422,Belagavi
437,15.66342953578583,74.39779809431568,0.7537883,Belagavi
438,15.66342953578583,74.39851674654298,0.43052873,Belagavi
439,15.66342953578583,74.39860657807138,0.28553647,Belagavi
440,15.66342953578583,74.39932523029869,0.45206812,Belagavi
441,15.66342953578583,74.39995405099756,0.47007942,Belagavi
442,15.66342953578583,74.4017506815658,0.6413094,Belagavi
443,15.66342953578583,74.40300832296357,0.6935622,Belagavi
444,15.66342953578583,74.40372697519086,0.72137934,Belagavi
445,15.66342953578583,74.4039964697761,0.68666226,Belagavi
446,15.66342953578583,74.40570326881593,0.62020826,Belagavi
447,15.66342953578583,74.40606259492958,0.73419076,Belagavi
448,15.66342953578583,74.40794905702623,0.6730842,Belagavi
449,15.663519367314242,74.38180808225835,0.71816707,Belagavi
450,15.663519367314242,74.38198774531517,0.75977945,Belagavi
451,15.663519367314242,74.38243690295724,0.7325357,Belagavi
452,15.663519367314242,74.38252673448565,0.7439406,Belagavi
453,15.663519367314242,74.38270639754248,0.7270512,Belagavi
454,15.663519367314242,74.38342504976977,0.6783708,Belagavi
455,15.663519367314242,74.38387420741182,0.7164601,Belagavi
456,15.663519367314242,74.3844131965823,0.7406199,Belagavi
457,15.663519367314242,74.38576066950847,0.589723,Belagavi
458,15.663519367314242,74.38603016409371,0.37397504,Belagavi
459,15.663519367314242,74.38809628924719,0.63782525,Belagavi
460,15.663519367314242,74.38854544688925,0.62775385,Belagavi
461,15.663519367314242,74.38998275134384,0.50908417,Belagavi
462,15.663519367314242,74.39034207745749,0.65145385,Belagavi
463,15.663519367314242,74.39150988732685,0.52313554,Belagavi
