system_index,latitude,longitude,ndvi,region
350,31.145983289114195,74.99652523118134,0.39967373,Punjab
351,31.145983289114195,74.99670489423816,0.40199336,Punjab
352,31.145983289114195,74.99679472576658,0.3919736,Punjab
353,31.145983289114195,74.99706422035182,0.40455532,Punjab
354,31.145983289114195,74.99742354646546,0.38773334,Punjab
355,31.145983289114195,74.9976930410507,0.40318158,Punjab
356,31.145983289114195,74.99796253563593,0.42354235,Punjab
357,31.145983289114195,74.99814219869276,0.37356144,Punjab
358,31.145983289114195,74.99877101939164,0.39357185,Punjab
359,31.145983289114195,74.99966933467576,0.5783274,Punjab
360,31.145983289114195,75.00011849231782,0.59201556,Punjab
361,31.145983289114195,75.00092697607353,0.6081277,Punjab
362,31.145983289114195,75.00209478594289,0.6085973,Punjab
363,31.145983289114195,75.0022744489997,0.5889507,Punjab
364,31.145983289114195,75.00236428052811,0.55880594,Punjab
365,31.145983289114195,75.00326259581223,0.40682787,Punjab
366,31.145983289114195,75.00389141651112,-0.022437004,Punjab
367,31.145983289114195,75.00443040568159,-0.064327486,Punjab
368,31.145983289114195,75.00478973179524,-0.1334608,Punjab
369,31.145983289114195,75.00667619389189,-0.17556071,Punjab
370,31.145983289114195,75.00730501459077,-0.1300214,Punjab
371,31.145983289114195,75.00766434070442,0.046840742,Punjab
372,31.145983289114195,75.00793383528966,0.29483038,Punjab
373,31.145983289114195,75.0082931614033,0.24349882,Punjab
374,31.145983289114195,75.00883215057378,0.270073,Punjab
375,31.145983289114195,75.00946097127266,0.37855697,Punjab
376,31.145983289114195,75.01026945502836,0.3211195,Punjab
377,31.145983289114195,75.01107793878408,0.26142278,Punjab
378,31.14607312064261,74.99445910602786,0.5269894,Punjab
379,31.14607312064261,74.99508792672675,0.5053892,Punjab
380,31.14607312064261,74.99526758978358,0.469459,Punjab
381,31.14607312064261,74.99562691589722,0.371494,Punjab
382,31.14607312064261,74.9961659050677,0.35365853,Punjab
383,31.14607312064261,74.99760320952228,0.40130863,Punjab
384,31.14607312064261,74.9976930410507,0.39730638,Punjab
385,31.14607312064261,74.99796253563593,0.3692689,Punjab
386,31.14607312064261,74.99814219869276,0.3447496,Punjab
387,31.14607312064261,74.99832186174957,0.36720258,Punjab
388,31.14607312064261,74.99859135633481,0.3784764,Punjab
389,31.14607312064261,74.99913034550529,0.6,Punjab
390,31.14607312064261,74.9992201770337,0.64094144,Punjab
391,31.14607312064261,74.999938829261,0.5772667,Punjab
392,31.14607312064261,75.00029815537464,0.6084271,Punjab
393,31.14607312064261,75.00128630218717,0.5605775,Punjab
394,31.14607312064261,75.00263377511335,0.5926933,Punjab
395,31.14607312064261,75.00272360664177,0.5926933,Punjab
396,31.14607312064261,75.00308293275542,0.45987347,Punjab
397,31.14607312064261,75.00434057415318,-0.018413123,Punjab
398,31.14607312064261,75.00685585694872,-0.13397641,Punjab
399,31.14607312064261,75.00739484611918,0.13450795,Punjab
400,31.14607312064261,75.00775417223284,0.3692424,Punjab
401,31.14607312064261,75.00802366681808,0.3363923,Punjab
402,31.14607312064261,75.00847282446013,0.25380117,Punjab
403,31.14607312064261,75.00928130821583,0.40575776,Punjab
404,31.14607312064261,75.00946097127266,0.39645597,Punjab
405,31.14607312064261,75.00999996044314,0.33838528,Punjab
406,31.14607312064261,75.01026945502836,0.32856336,Punjab
407,31.14607312064261,75.01044911808519,0.32293054,Punjab
408,31.14607312064261,75.0105389496136,0.31529143,Punjab
409,31.146162952171014,74.99445910602786,0.5143662,Punjab
410,31.146162952171014,74.99481843214151,0.5242881,Punjab
411,31.146162952171014,74.99562691589722,0.35156924,Punjab
412,31.146162952171014,74.99634556812451,0.3784461,Punjab
413,31.146162952171014,74.99661506270975,0.38274336,Punjab
414,31.146162952171014,74.99751337799387,0.36246786,Punjab
415,31.146162952171014,74.99760320952228,0.36044362,Punjab
416,31.146162952171014,74.99805236716435,0.3372549,Punjab
417,31.146162952171014,74.99859135633481,0.46742982,Punjab
418,31.146162952171014,74.99877101939164,0.5816994,Punjab
419,31.146162952171014,75.00029815537464,0.5997646,Punjab
420,31.146162952171014,75.00092697607353,0.57248366,Punjab
421,31.146162952171014,75.00110663913036,0.56036764,Punjab
422,31.146162952171014,75.00137613371558,0.60120755,Punjab
423,31.146162952171014,75.001465965244,0.60120755,Punjab
424,31.146162952171014,75.00173545982923,0.6220109,Punjab
425,31.146162952171014,75.00335242734064,0.44080266,Punjab
426,31.146162952171014,75.00487956332366,-0.032033425,Punjab
427,31.146162952171014,75.0051490579089,-0.049928673,Punjab
428,31.146162952171014,75.0052388894373,-0.049928673,Punjab
429,31.146162952171014,75.00577787860777,-0.07791279,Punjab
430,31.146162952171014,75.00649653083507,-0.1139785,Punjab
431,31.146162952171014,75.00658636236348,-0.125,Punjab
432,31.146162952171014,75.00667619389189,-0.08567512,Punjab
433,31.146162952171014,75.00685585694872,-0.06564748,Punjab
434,31.146162952171014,75.00721518306236,0.076968014,Punjab
435,31.146162952171014,75.00802366681808,0.30411035,Punjab
436,31.146162952171014,75.00883215057378,0.31227285,Punjab
437,31.146162952171014,75.0089219821022,0.35227883,Punjab
438,31.146162952171014,75.00910164515902,0.38307935,Punjab
439,31.146162952171014,75.00928130821583,0.42178845,Punjab
440,31.146162952171014,75.01107793878408,0.2944369,Punjab
441,31.146162952171014,75.01116777031248,0.2529983,Punjab
442,31.14625278369943,74.99490826366993,0.53190273,Punjab
