system_index,latitude,longitude,ndvi,region
219,12.393382238533947,76.80690002326742,0.6757458,Mandya
220,12.393382238533947,76.80698985479583,0.7214043,Mandya
221,12.393382238533947,76.80707968632423,0.756211,Mandya
222,12.393382238533947,76.80716951785264,0.70649105,Mandya
223,12.393382238533947,76.80725934938106,0.68201303,Mandya
224,12.393382238533947,76.80734918090947,0.64207554,Mandya
225,12.39347207006236,76.80519322422758,0.65783995,Mandya
226,12.39347207006236,76.805283055756,0.62918204,Mandya
227,12.39347207006236,76.8053728872844,0.6395644,Mandya
228,12.39347207006236,76.80546271881282,0.6594137,Mandya
229,12.39347207006236,76.80555255034123,0.6654622,Mandya
230,12.39347207006236,76.80564238186965,0.65774435,Mandya
231,12.39347207006236,76.80573221339806,0.6568957,Mandya
232,12.39347207006236,76.80582204492647,0.65592104,Mandya
233,12.39347207006236,76.80591187645489,0.65592104,Mandya
234,12.39347207006236,76.8060017079833,0.6424617,Mandya
235,12.39347207006236,76.8060915395117,0.6574225,Mandya
236,12.39347207006236,76.80618137104011,0.6592545,Mandya
237,12.39347207006236,76.80627120256852,0.6466476,Mandya
238,12.39347207006236,76.80636103409694,0.6547825,Mandya
239,12.39347207006236,76.80645086562535,0.6802772,Mandya
240,12.39347207006236,76.80654069715376,0.68283296,Mandya
241,12.39347207006236,76.80663052868218,0.66744006,Mandya
242,12.39347207006236,76.80672036021059,0.6721785,Mandya
243,12.39347207006236,76.806810191739,0.6600426,Mandya
244,12.39347207006236,76.80690002326742,0.66641957,Mandya
245,12.39347207006236,76.80698985479583,0.6689601,Mandya
246,12.39347207006236,76.80707968632423,0.69784707,Mandya
247,12.39347207006236,76.80716951785264,0.65876603,Mandya
248,12.39347207006236,76.80725934938106,0.6174314,Mandya
249,12.39347207006236,76.80734918090947,0.6474631,Mandya
250,12.393561901590772,76.80519322422758,0.6281595,Mandya
251,12.393561901590772,76.805283055756,0.61633533,Mandya
252,12.393561901590772,76.8053728872844,0.6236559,Mandya
253,12.393561901590772,76.80546271881282,0.65534866,Mandya
254,12.393561901590772,76.80555255034123,0.65987813,Mandya
255,12.393561901590772,76.80564238186965,0.6280064,Mandya
256,12.393561901590772,76.80573221339806,0.6237471,Mandya
257,12.393561901590772,76.80582204492647,0.6917141,Mandya
258,12.393561901590772,76.80591187645489,0.6917141,Mandya
259,12.393561901590772,76.8060017079833,0.67556155,Mandya
260,12.393561901590772,76.8060915395117,0.68182695,Mandya
261,12.393561901590772,76.80618137104011,0.69783634,Mandya
262,12.393561901590772,76.80627120256852,0.67386734,Mandya
263,12.393561901590772,76.80636103409694,0.6936836,Mandya
264,12.393561901590772,76.80645086562535,0.7151505,Mandya
265,12.393561901590772,76.80654069715376,0.7264928,Mandya
266,12.393561901590772,76.80663052868218,0.69181496,Mandya
267,12.393561901590772,76.80672036021059,0.6346912,Mandya
268,12.393561901590772,76.806810191739,0.5832478,Mandya
269,12.393561901590772,76.80690002326742,0.5958216,Mandya
270,12.393561901590772,76.80698985479583,0.54420185,Mandya
271,12.393561901590772,76.80707968632423,0.5548504,Mandya
272,12.393561901590772,76.80716951785264,0.58965874,Mandya
273,12.393561901590772,76.80725934938106,0.6141749,Mandya
274,12.393561901590772,76.80734918090947,0.61928934,Mandya
275,12.393651733119183,76.80519322422758,0.55144036,Mandya
276,12.393651733119183,76.805283055756,0.50475013,Mandya
277,12.393651733119183,76.8053728872844,0.49088675,Mandya
278,12.393651733119183,76.80546271881282,0.5434559,Mandya
279,12.393651733119183,76.80555255034123,0.5829288,Mandya
280,12.393651733119183,76.80564238186965,0.5519333,Mandya
281,12.393651733119183,76.80573221339806,0.535313,Mandya
282,12.393651733119183,76.80582204492647,0.57471263,Mandya
283,12.393651733119183,76.80591187645489,0.57471263,Mandya
284,12.393651733119183,76.8060017079833,0.5996545,Mandya
285,12.393651733119183,76.8060915395117,0.6068449,Mandya
286,12.393651733119183,76.80618137104011,0.6151188,Mandya
287,12.393651733119183,76.80627120256852,0.6326161,Mandya
288,12.393651733119183,76.80636103409694,0.6332244,Mandya
289,12.393651733119183,76.80645086562535,0.65433174,Mandya
290,12.393651733119183,76.80654069715376,0.64735097,Mandya
291,12.393651733119183,76.80663052868218,0.6273779,Mandya
292,12.393651733119183,76.80672036021059,0.56872916,Mandya
293,12.393651733119183,76.806810191739,0.5420596,Mandya
294,12.393651733119183,76.80690002326742,0.5412635,Mandya
295,12.393651733119183,76.80698985479583,0.5343649,Mandya
296,12.393651733119183,76.80707968632423,0.5131114,Mandya
297,12.393651733119183,76.80716951785264,0.5207303,Mandya
298,12.393651733119183,76.80725934938106,0.53367,Mandya
299,12.393651733119183,76.80734918090947,0.55464184,Mandya
300,12.393741564647597,76.80519322422758,0.50322336,Mandya
301,12.393741564647597,76.805283055756,0.4918344,Mandya
302,12.393741564647597,76.8053728872844,0.48567146,Mandya
303,12.393741564647597,76.80546271881282,0.47838935,Mandya
304,12.393741564647597,76.80555255034123,0.501548,Mandya
305,12.393741564647597,76.80564238186965,0.50241727,Mandya
306,12.393741564647597,76.80573221339806,0.49490374,Mandya
307,12.393741564647597,76.80582204492647,0.49490374,Mandya
308,12.393741564647597,76.80591187645489,0.47201946,Mandya
309,12.393741564647597,76.8060017079833,0.47276506,Mandya
310,12.393741564647597,76.8060915395117,0.49979398,Mandya
311,12.393741564647597,76.80618137104011,0.5307576,Mandya
312,12.393741564647597,76.80627120256852,0.60727125,Mandya
313,12.393741564647597,76.80636103409694,0.65026057,Mandya
314,12.393741564647597,76.80645086562535,0.64045376,Mandya
315,12.393741564647597,76.80654069715376,0.5850816,Mandya
