State_Name,District_Name,Crop_Year,Season,Area (Hectare),Production (Tonnes),yield (Tonne/Hectare)
Arunachal Pradesh,LOWER DIBANG VALLEY,2004,Whole Year,150.0,1000.0,6.666666667
Arunachal Pradesh,LOWER DIBANG VALLEY,2005,Whole Year,12.0,240.0,20.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2006,Whole Year,80.0,800.0,10.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2007,Whole Year,85.0,850.0,10.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2008,Whole Year,85.0,850.0,10.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2009,Whole Year,86.0,860.0,10.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2010,Whole Year,101.0,1010.0,10.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2011,Whole Year,100.0,1030.0,10.3
Arunachal Pradesh,LOWER DIBANG VALLEY,2013,Whole Year,100.0,700.0,7.0
Arunachal Pradesh,LOWER DIBANG VALLEY,2014,Whole Year,125.0,1217.0,9.736
Arunachal Pradesh,LOWER SUBANSIRI,1997,Rabi,15.0,560.0,37.33333333
Arunachal Pradesh,LOWER SUBANSIRI,1998,Whole Year,90.0,540.0,6.0
Arunachal Pradesh,LOWER SUBANSIRI,2000,Whole Year,100.0,1000.0,10.0
Arunachal Pradesh,LOWER SUBANSIRI,2001,Whole Year,10.0,100.0,10.0
Arunachal Pradesh,LOWER SUBANSIRI,2002,Whole Year,68.0,910.0,13.38235294
Arunachal Pradesh,LOWER SUBANSIRI,2003,Whole Year,75.0,1012.0,13.49333333
Arunachal Pradesh,LOWER SUBANSIRI,2004,Whole Year,21.0,149.0,7.095238095
Arunachal Pradesh,LOWER SUBANSIRI,2005,Whole Year,92.0,1336.0,14.52173913
Arunachal Pradesh,LOWER SUBANSIRI,2006,Whole Year,94.0,1363.0,14.5
Arunachal Pradesh,LOWER SUBANSIRI,2007,Whole Year,100.0,1450.0,14.5
Arunachal Pradesh,LOWER SUBANSIRI,2008,Whole Year,105.0,1523.0,14.5047619
Arunachal Pradesh,LOWER SUBANSIRI,2009,Whole Year,109.0,1586.0,14.55045872
Arunachal Pradesh,LOWER SUBANSIRI,2010,Whole Year,90.0,2709.0,30.1
Arunachal Pradesh,LOWER SUBANSIRI,2011,Whole Year,90.0,2750.0,30.55555556
Arunachal Pradesh,LOWER SUBANSIRI,2012,Whole Year,90.0,2750.0,30.55555556
Arunachal Pradesh,LOWER SUBANSIRI,2013,Whole Year,90.0,2750.0,30.55555556
Arunachal Pradesh,LOWER SUBANSIRI,2014,Whole Year,115.0,3267.0,28.40869565
Arunachal Pradesh,PAPUM PARE,1997,Rabi,95.0,975.0,10.26315789
Arunachal Pradesh,PAPUM PARE,1998,Whole Year,107.0,999.0,9.336448598
Arunachal Pradesh,PAPUM PARE,1999,Whole Year,77.0,574.0,7.454545455
Arunachal Pradesh,PAPUM PARE,2000,Whole Year,115.0,1700.0,14.7826087
Arunachal Pradesh,PAPUM PARE,2001,Whole Year,120.0,1870.0,15.58333333
Arunachal Pradesh,PAPUM PARE,2002,Whole Year,130.0,1890.0,14.53846154
Arunachal Pradesh,PAPUM PARE,2003,Whole Year,118.0,1813.0,15.36440678
Arunachal Pradesh,PAPUM PARE,2004,Whole Year,160.0,6335.0,39.59375
Arunachal Pradesh,PAPUM PARE,2005,Whole Year,200.0,3340.0,16.7
Arunachal Pradesh,PAPUM PARE,2007,Whole Year,175.0,2888.0,16.50285714
Arunachal Pradesh,PAPUM PARE,2008,Whole Year,176.0,2816.0,16.0
Arunachal Pradesh,PAPUM PARE,2009,Whole Year,180.0,3060.0,17.0
Arunachal Pradesh,PAPUM PARE,2010,Whole Year,182.0,3058.0,16.8021978
Arunachal Pradesh,PAPUM PARE,2011,Whole Year,190.0,3230.0,17.0
Arunachal Pradesh,PAPUM PARE,2012,Whole Year,197.0,3723.0,18.89847716
Arunachal Pradesh,PAPUM PARE,2013,Whole Year,200.0,3840.0,19.2
Arunachal Pradesh,PAPUM PARE,2014,Whole Year,229.0,4253.0,18.5720524
Arunachal Pradesh,TIRAP,1997,Rabi,35.0,350.0,10.0
Arunachal Pradesh,TIRAP,1998,Whole Year,35.0,208.0,5.942857143
Arunachal Pradesh,TIRAP,1999,Whole Year,32.0,232.0,7.25
Arunachal Pradesh,TIRAP,2000,Whole Year,30.0,315.0,10.5
Arunachal Pradesh,TIRAP,2001,Whole Year,245.0,4250.0,17.34693878
Arunachal Pradesh,TIRAP,2002,Whole Year,32.0,402.0,12.5625
Arunachal Pradesh,TIRAP,2004,Whole Year,20.0,258.0,12.9
Arunachal Pradesh,TIRAP,2006,Whole Year,43.0,1077.0,25.04651163
Arunachal Pradesh,TIRAP,2012,Whole Year,560.0,7084.0,12.65
Arunachal Pradesh,UPPER SIANG,1997,Rabi,23.0,150.0,6.52173913
Arunachal Pradesh,UPPER SIANG,1998,Whole Year,25.0,140.0,5.6
Arunachal Pradesh,UPPER SIANG,2005,Whole Year,85.0,400.0,4.705882353
Arunachal Pradesh,UPPER SIANG,2006,Whole Year,100.0,500.0,5.0
Arunachal Pradesh,UPPER SIANG,2007,Whole Year,110.0,550.0,5.0
Arunachal Pradesh,UPPER SIANG,2008,Whole Year,130.0,1040.0,8.0
Arunachal Pradesh,UPPER SIANG,2009,Whole Year,150.0,1275.0,8.5
Arunachal Pradesh,UPPER SIANG,2010,Whole Year,150.0,1275.0,8.5
Arunachal Pradesh,UPPER SIANG,2011,Whole Year,150.0,1305.0,8.7
Arunachal Pradesh,UPPER SIANG,2012,Whole Year,270.0,10136.0,37.54074074
Arunachal Pradesh,UPPER SIANG,2013,Whole Year,166.0,1599.0,9.63253012
Arunachal Pradesh,UPPER SIANG,2014,Whole Year,191.0,2116.0,11.07853403
Arunachal Pradesh,UPPER SUBANSIRI,1997,Rabi,67.0,1820.0,27.1641791
Arunachal Pradesh,UPPER SUBANSIRI,1998,Whole Year,15.0,555.0,37.0
Arunachal Pradesh,UPPER SUBANSIRI,1999,Whole Year,90.0,520.0,5.777777778
Arunachal Pradesh,UPPER SUBANSIRI,2001,Whole Year,100.0,1350.0,13.5
Arunachal Pradesh,UPPER SUBANSIRI,2002,Whole Year,15.0,143.0,9.533333333
Arunachal Pradesh,UPPER SUBANSIRI,2003,Whole Year,20.0,148.0,7.4
Arunachal Pradesh,UPPER SUBANSIRI,2004,Whole Year,92.0,2621.0,28.48913043
Arunachal Pradesh,UPPER SUBANSIRI,2006,Whole Year,43.0,1077.0,25.04651163
Arunachal Pradesh,UPPER SUBANSIRI,2007,Whole Year,40.0,1008.0,25.2
Arunachal Pradesh,UPPER SUBANSIRI,2008,Whole Year,52.0,1298.0,24.96153846
Arunachal Pradesh,UPPER SUBANSIRI,2009,Whole Year,35.0,879.0,25.11428571
Arunachal Pradesh,UPPER SUBANSIRI,2010,Whole Year,21.0,681.0,32.42857143
Arunachal Pradesh,UPPER SUBANSIRI,2011,Whole Year,32.0,795.0,24.84375
Arunachal Pradesh,UPPER SUBANSIRI,2012,Whole Year,35.0,928.0,26.51428571
Arunachal Pradesh,UPPER SUBANSIRI,2013,Whole Year,38.0,1032.0,27.15789474
Arunachal Pradesh,UPPER SUBANSIRI,2014,Whole Year,63.0,1549.0,24.58730159
Arunachal Pradesh,WEST SIANG,1997,Rabi,83.0,2219.0,26.73493976
Arunachal Pradesh,WEST SIANG,1998,Whole Year,83.0,2219.0,26.73493976
Arunachal Pradesh,WEST SIANG,1999,Whole Year,85.0,2485.0,29.23529412
Arunachal Pradesh,WEST SIANG,2000,Whole Year,85.0,2485.0,29.23529412
Arunachal Pradesh,WEST SIANG,2001,Whole Year,85.0,2505.0,29.47058824
Arunachal Pradesh,WEST SIANG,2002,Whole Year,90.0,2559.0,28.43333333
Arunachal Pradesh,WEST SIANG,2003,Whole Year,90.0,2559.0,28.43333333
Arunachal Pradesh,WEST SIANG,2004,Whole Year,81.0,405.0,5.0
Arunachal Pradesh,WEST SIANG,2005,Whole Year,92.0,2621.0,28.48913043
Arunachal Pradesh,WEST SIANG,2006,Whole Year,91.0,2607.0,28.64835165
Arunachal Pradesh,WEST SIANG,2007,Whole Year,92.0,2663.0,28.94565217
Arunachal Pradesh,WEST SIANG,2008,Whole Year,94.0,2723.0,28.96808511
Arunachal Pradesh,WEST SIANG,2009,Whole Year,95.0,2754.0,28.98947368
Arunachal Pradesh,WEST SIANG,2010,Whole Year,96.0,2785.0,29.01041667
Arunachal Pradesh,WEST SIANG,2011,Whole Year,96.0,2805.0,29.21875
Arunachal Pradesh,WEST SIANG,2012,Whole Year,160.0,1520.0,9.5
Arunachal Pradesh,WEST SIANG,2013,Whole Year,98.0,2898.0,29.57142857
Arunachal Pradesh,WEST SIANG,2014,Whole Year,123.0,3415.0,27.76422764
Assam,BAKSA,2005,Whole Year,219.0,8110.0,37.03196347
Assam,BAKSA,2006,Whole Year,340.0,13476.0,39.63529412
Assam,BAKSA,2007,Whole Year,273.0,10394.0,38.07326007
Assam,BAKSA,2008,Whole Year,491.0,18848.0,38.38696538
Assam,BAKSA,2009,Whole Year,550.0,21511.0,39.11090909
Assam,BAKSA,2010,Whole Year,349.0,8202.0,23.50143266
Assam,BAKSA,2011,Whole Year,325.0,9636.0,29.64923077
Assam,BAKSA,2012,Whole Year,305.0,6400.0,20.98360656
Assam,BAKSA,2013,Whole Year,325.0,6106.0,18.78769231
Assam,BAKSA,2014,Whole Year,370.0,9032.0,24.41081081
Assam,BARPETA,1997,Kharif,225.0,9250.0,41.11111111
Assam,BARPETA,1998,Whole Year,243.0,9726.0,40.02469136
Assam,BARPETA,1999,Whole Year,245.0,9719.0,39.66938776
Assam,BARPETA,2000,Whole Year,165.0,6088.0,36.8969697
Assam,BARPETA,2001,Whole Year,226.0,8414.0,37.2300885
Assam,BARPETA,2002,Whole Year,205.0,7467.0,36.42439024
Assam,BARPETA,2003,Whole Year,208.0,8026.0,38.58653846
Assam,BARPETA,2004,Whole Year,218.0,8048.0,36.91743119
Assam,BARPETA,2005,Whole Year,315.0,11715.0,37.19047619
Assam,BARPETA,2006,Whole Year,324.0,12842.0,39.63580247
Assam,BARPETA,2007,Whole Year,337.0,12832.0,38.07715134
Assam,BARPETA,2008,Whole Year,280.0,10748.0,38.38571429
Assam,BARPETA,2009,Whole Year,325.0,12710.0,39.10769231
Assam,BARPETA,2010,Whole Year,356.0,12885.0,36.19382022
Assam,BARPETA,2011,Whole Year,380.0,14081.0,37.05526316
Assam,BARPETA,2012,Whole Year,342.0,12179.0,35.61111111
Assam,BARPETA,2013,Whole Year,364.0,13457.0,36.96978022
Assam,BARPETA,2014,Whole Year,394.0,14483.0,36.75888325
Assam,BONGAIGAON,1997,Kharif,215.0,8838.0,41.10697674
Assam,BONGAIGAON,1998,Whole Year,227.0,9086.0,40.02643172
Assam,BONGAIGAON,1999,Whole Year,195.0,7735.0,39.66666667
Assam,BONGAIGAON,2000,Whole Year,206.0,7601.0,36.89805825
Assam,BONGAIGAON,2001,Whole Year,211.0,7855.0,37.22748815
Assam,BONGAIGAON,2002,Whole Year,141.0,5135.0,36.41843972
Assam,BONGAIGAON,2003,Whole Year,210.0,8104.0,38.59047619
Assam,BONGAIGAON,2004,Whole Year,205.0,7568.0,36.91707317
Assam,BONGAIGAON,2005,Whole Year,124.0,4611.0,37.18548387
Assam,BONGAIGAON,2006,Whole Year,153.0,6063.0,39.62745098
Assam,BONGAIGAON,2007,Whole Year,193.0,7349.0,38.07772021
Assam,BONGAIGAON,2008,Whole Year,174.0,6679.0,38.38505747
Assam,BONGAIGAON,2009,Whole Year,191.0,7470.0,39.10994764
Assam,BONGAIGAON,2010,Whole Year,192.0,6949.0,36.19270833
Assam,BONGAIGAON,2011,Whole Year,183.0,6781.0,37.05464481
Assam,BONGAIGAON,2012,Whole Year,208.0,7407.0,35.61057692
Assam,BONGAIGAON,2013,Whole Year,191.0,7061.0,36.96858639
Assam,BONGAIGAON,2014,Whole Year,194.0,7132.0,36.7628866
Assam,CACHAR,1997,Kharif,320.0,13210.0,41.28125
Assam,CACHAR,1998,Whole Year,325.0,13266.0,40.81846154
Assam,CACHAR,1999,Whole Year,325.0,12914.0,39.73538462
Assam,CACHAR,2000,Whole Year,325.0,5070.0,15.6
Assam,CACHAR,2001,Whole Year,325.0,12008.0,36.94769231
Assam,CACHAR,2002,Whole Year,300.0,13140.0,43.8
Assam,CACHAR,2003,Whole Year,300.0,12140.0,40.46666667
Assam,CACHAR,2004,Whole Year,285.0,10522.0,36.91929825
Assam,CACHAR,2005,Whole Year,275.0,10426.0,37.91272727
Assam,CACHAR,2006,Whole Year,276.0,11884.0,43.05797101
Assam,CACHAR,2007,Whole Year,166.0,7162.0,43.14457831
Assam,CACHAR,2008,Whole Year,156.0,6668.0,42.74358974
Assam,CACHAR,2009,Whole Year,218.0,9401.0,43.12385321
Assam,CACHAR,2010,Whole Year,140.0,5762.0,41.15714286
Assam,CACHAR,2011,Whole Year,115.0,4261.0,37.05217391
Assam,CACHAR,2012,Whole Year,119.0,4238.0,35.61344538
Assam,CACHAR,2013,Whole Year,126.0,4263.0,33.83333333
Assam,CACHAR,2014,Whole Year,144.0,5100.0,35.41666667
Assam,CHIRANG,2005,Whole Year,95.0,3533.0,37.18947368
Assam,CHIRANG,2006,Whole Year,74.0,2933.0,39.63513514
Assam,CHIRANG,2007,Whole Year,52.0,1980.0,38.07692308
Assam,CHIRANG,2008,Whole Year,61.0,2342.0,38.39344262
Assam,CHIRANG,2009,Whole Year,62.0,2425.0,39.11290323
Assam,CHIRANG,2010,Whole Year,92.0,3330.0,36.19565217
Assam,CHIRANG,2011,Whole Year,96.0,3557.0,37.05208333
Assam,CHIRANG,2012,Whole Year,193.0,6873.0,35.61139896
Assam,CHIRANG,2013,Whole Year,209.0,7727.0,36.97129187
Assam,CHIRANG,2014,Whole Year,147.0,5404.0,36.76190476
Assam,DARRANG,1997,Kharif,971.0,40521.0,41.73120494
Assam,DARRANG,1998,Whole Year,1118.0,44635.0,39.92397138
Assam,DARRANG,1999,Whole Year,1080.0,39488.0,36.56296296
Assam,DARRANG,2000,Whole Year,1118.0,33668.0,30.11449016
Assam,DARRANG,2001,Whole Year,1143.0,36145.0,31.62292213
Assam,DARRANG,2002,Whole Year,1090.0,37462.0,34.36880734
Assam,DARRANG,2003,Whole Year,990.0,40285.0,40.69191919
Assam,DARRANG,2004,Whole Year,1080.0,37380.0,34.61111111
Assam,DARRANG,2005,Whole Year,469.0,13245.0,28.24093817
Assam,DARRANG,2006,Whole Year,240.0,7594.0,31.64166667
Assam,DARRANG,2007,Whole Year,337.0,11694.0,34.70029674
Assam,DARRANG,2008,Whole Year,477.0,18441.0,38.66037736
Assam,DARRANG,2009,Whole Year,563.0,22254.0,39.52753108
Assam,DARRANG,2010,Whole Year,609.0,23402.0,38.42692939
Assam,DARRANG,2011,Whole Year,471.0,19800.0,42.03821656
Assam,DARRANG,2012,Whole Year,495.0,20037.0,40.47878788
Assam,DARRANG,2013,Whole Year,527.0,22015.0,41.77419355
Assam,DARRANG,2014,Whole Year,516.0,22429.0,43.46705426
Assam,DHEMAJI,1997,Kharif,90.0,3700.0,41.11111111
Assam,DHEMAJI,1998,Whole Year,74.0,2962.0,40.02702703
Assam,DHEMAJI,1999,Whole Year,76.0,3014.0,39.65789474
Assam,DHEMAJI,2000,Whole Year,95.0,3505.0,36.89473684
Assam,DHEMAJI,2001,Whole Year,82.0,3053.0,37.23170732
Assam,DHEMAJI,2002,Whole Year,90.0,3278.0,36.42222222
Assam,DHEMAJI,2003,Whole Year,87.0,3357.0,38.5862069
Assam,DHEMAJI,2004,Whole Year,35.0,1293.0,36.94285714
Assam,DHEMAJI,2005,Whole Year,93.0,3459.0,37.19354839
Assam,DHEMAJI,2006,Whole Year,102.0,4042.0,39.62745098
Assam,DHEMAJI,2007,Whole Year,102.0,3884.0,38.07843137
Assam,DHEMAJI,2008,Whole Year,90.0,3455.0,38.38888889
Assam,DHEMAJI,2009,Whole Year,90.0,3520.0,39.11111111
Assam,DHEMAJI,2010,Whole Year,99.0,3584.0,36.2020202
Assam,DHEMAJI,2011,Whole Year,101.0,3743.0,37.05940594
Assam,DHEMAJI,2012,Whole Year,103.0,3668.0,35.61165049
Assam,DHEMAJI,2013,Whole Year,113.0,4178.0,36.97345133
Assam,DHEMAJI,2014,Whole Year,171.0,6286.0,36.76023392
Assam,DHUBRI,1997,Kharif,197.0,8099.0,41.11167513
Assam,DHUBRI,1998,Whole Year,202.0,8085.0,40.02475248
Assam,DHUBRI,1999,Whole Year,216.0,8567.0,39.66203704
Assam,DHUBRI,2000,Whole Year,307.0,11328.0,36.8990228
Assam,DHUBRI,2001,Whole Year,184.0,6851.0,37.23369565
Assam,DHUBRI,2002,Whole Year,174.0,6337.0,36.41954023
Assam,DHUBRI,2003,Whole Year,106.0,4090.0,38.58490566
Assam,DHUBRI,2004,Whole Year,93.0,3433.0,36.91397849
Assam,DHUBRI,2005,Whole Year,75.0,2789.0,37.18666667
Assam,DHUBRI,2006,Whole Year,75.0,2973.0,39.64
Assam,DHUBRI,2007,Whole Year,92.0,3503.0,38.07608696
Assam,DHUBRI,2008,Whole Year,92.0,3532.0,38.39130435
Assam,DHUBRI,2009,Whole Year,92.0,3598.0,39.10869565
Assam,DHUBRI,2010,Whole Year,138.0,4996.0,36.20289855
Assam,DHUBRI,2011,Whole Year,142.0,5262.0,37.05633803
Assam,DHUBRI,2012,Whole Year,154.0,5484.0,35.61038961
Assam,DHUBRI,2013,Whole Year,145.0,5361.0,36.97241379
Assam,DHUBRI,2014,Whole Year,147.0,5403.0,36.75510204
Assam,DIBRUGARH,1997,Kharif,262.0,10771.0,41.11068702
Assam,DIBRUGARH,1998,Whole Year,160.0,6404.0,40.025
Assam,DIBRUGARH,1999,Whole Year,154.0,6109.0,39.66883117
Assam,DIBRUGARH,2000,Whole Year,154.0,5682.0,36.8961039
Assam,DIBRUGARH,2001,Whole Year,125.0,4654.0,37.232
Assam,DIBRUGARH,2002,Whole Year,91.0,3314.0,36.41758242
Assam,DIBRUGARH,2003,Whole Year,91.0,3512.0,38.59340659
Assam,DIBRUGARH,2004,Whole Year,70.0,2584.0,36.91428571
Assam,DIBRUGARH,2005,Whole Year,71.0,2640.0,37.18309859
Assam,DIBRUGARH,2006,Whole Year,62.0,2457.0,39.62903226
Assam,DIBRUGARH,2007,Whole Year,64.0,2475.0,38.671875
Assam,DIBRUGARH,2008,Whole Year,44.0,1689.0,38.38636364
Assam,DIBRUGARH,2009,Whole Year,47.0,1838.0,39.10638298
Assam,DIBRUGARH,2010,Whole Year,64.0,2317.0,36.203125
Assam,DIBRUGARH,2011,Whole Year,96.0,3557.0,37.05208333
Assam,DIBRUGARH,2012,Whole Year,120.0,4273.0,35.60833333
Assam,DIBRUGARH,2013,Whole Year,89.0,3290.0,36.96629213
Assam,DIBRUGARH,2014,Whole Year,105.0,3860.0,36.76190476
Assam,DIMA HASAO,1997,Kharif,1268.0,42586.0,33.5851735
Assam,DIMA HASAO,1998,Whole Year,1293.0,42002.0,32.4841454
Assam,DIMA HASAO,1999,Whole Year,1805.0,55630.0,30.8199446
Assam,DIMA HASAO,2000,Whole Year,1777.0,56153.0,31.59988745
Assam,DIMA HASAO,2001,Whole Year,1780.0,59185.0,33.25
Assam,DIMA HASAO,2002,Whole Year,1793.0,60804.0,33.91187953
Assam,DIMA HASAO,2003,Whole Year,1725.0,53737.0,31.15188406
Assam,DIMA HASAO,2004,Whole Year,1745.0,56810.0,32.55587393
Assam,DIMA HASAO,2005,Whole Year,1750.0,55846.0,31.912
Assam,DIMA HASAO,2006,Whole Year,2081.0,58992.0,28.34790966
Assam,DIMA HASAO,2007,Whole Year,2081.0,61612.0,29.60691975
Assam,DIMA HASAO,2008,Whole Year,2089.0,65735.0,31.46720919
Assam,DIMA HASAO,2009,Whole Year,2147.0,61372.0,28.58500233
Assam,DIMA HASAO,2010,Whole Year,3625.0,127810.0,35.25793103
Assam,DIMA HASAO,2011,Whole Year,2780.0,87253.0,31.38597122
Assam,DIMA HASAO,2012,Whole Year,2998.0,90129.0,30.06304203
Assam,DIMA HASAO,2013,Whole Year,3420.0,124132.0,36.29590643
Assam,DIMA HASAO,2014,Whole Year,3597.0,142049.0,39.49096469
Assam,GOALPARA,1997,Kharif,146.0,5142.0,35.21917808
Assam,GOALPARA,1998,Whole Year,140.0,3770.0,26.92857143
Assam,GOALPARA,1999,Whole Year,130.0,4728.0,36.36923077
Assam,GOALPARA,2000,Whole Year,120.0,5720.0,47.66666667
Assam,GOALPARA,2001,Whole Year,139.0,5175.0,37.23021583
Assam,GOALPARA,2002,Whole Year,102.0,3715.0,36.42156863
Assam,GOALPARA,2003,Whole Year,119.0,4592.0,38.58823529
Assam,GOALPARA,2004,Whole Year,118.0,4356.0,36.91525424
Assam,GOALPARA,2005,Whole Year,130.0,4835.0,37.19230769
Assam,GOALPARA,2006,Whole Year,130.0,5152.0,39.63076923
Assam,GOALPARA,2007,Whole Year,192.0,7310.0,38.07291667
Assam,GOALPARA,2008,Whole Year,192.0,7370.0,38.38541667
Assam,GOALPARA,2009,Whole Year,210.0,8213.0,39.10952381
Assam,GOALPARA,2010,Whole Year,238.0,8615.0,36.19747899
Assam,GOALPARA,2011,Whole Year,210.0,7782.0,37.05714286
Assam,GOALPARA,2012,Whole Year,230.0,8191.0,35.61304348
Assam,GOALPARA,2013,Whole Year,241.0,8910.0,36.97095436
Assam,GOALPARA,2014,Whole Year,267.0,9815.0,36.76029963
Assam,GOLAGHAT,1997,Kharif,5018.0,219306.0,43.70386608
Assam,GOLAGHAT,1998,Whole Year,4293.0,193590.0,45.09433962
Assam,GOLAGHAT,1999,Whole Year,4799.0,209359.0,43.62554699
Assam,GOLAGHAT,2000,Whole Year,3575.0,147517.0,41.2634965
Assam,GOLAGHAT,2001,Whole Year,3605.0,131673.0,36.52510402
Assam,GOLAGHAT,2002,Whole Year,3291.0,123468.0,37.51686418
Assam,GOLAGHAT,2003,Whole Year,3278.0,133644.0,40.7699817
Assam,GOLAGHAT,2004,Whole Year,3248.0,130577.0,40.20227833
Assam,GOLAGHAT,2005,Whole Year,2962.0,115863.0,39.11647535
Assam,GOLAGHAT,2006,Whole Year,3225.0,138071.0,42.81271318
Assam,GOLAGHAT,2007,Whole Year,1865.0,68555.0,36.75871314
Assam,GOLAGHAT,2008,Whole Year,3014.0,100381.0,33.30491042
Assam,GOLAGHAT,2009,Whole Year,1648.0,60846.0,36.9211165
Assam,GOLAGHAT,2010,Whole Year,2491.0,83593.0,33.55800883
Assam,GOLAGHAT,2011,Whole Year,2276.0,81538.0,35.82513181
Assam,GOLAGHAT,2012,Whole Year,2244.0,76749.0,34.20187166
Assam,GOLAGHAT,2013,Whole Year,2040.0,71526.0,35.06176471
Assam,GOLAGHAT,2014,Whole Year,2236.0,76227.0,34.09078712
Assam,HAILAKANDI,1997,Kharif,300.0,10440.0,34.8
Assam,HAILAKANDI,1998,Whole Year,300.0,17400.0,58.0
Assam,HAILAKANDI,1999,Whole Year,225.0,14940.0,66.4
Assam,HAILAKANDI,2000,Whole Year,228.0,10819.0,47.45175439
Assam,HAILAKANDI,2001,Whole Year,230.0,6624.0,28.8
Assam,HAILAKANDI,2002,Whole Year,230.0,4922.0,21.4
Assam,HAILAKANDI,2003,Whole Year,220.0,4312.0,19.6
Assam,HAILAKANDI,2004,Whole Year,230.0,9522.0,41.4
Assam,HAILAKANDI,2005,Whole Year,225.0,8775.0,39.0
Assam,HAILAKANDI,2006,Whole Year,205.0,8125.0,39.63414634
Assam,HAILAKANDI,2007,Whole Year,210.0,7996.0,38.07619048
Assam,HAILAKANDI,2008,Whole Year,205.0,5535.0,27.0
Assam,HAILAKANDI,2009,Whole Year,210.0,8211.0,39.1
Assam,HAILAKANDI,2010,Whole Year,200.0,7239.0,36.195
Assam,HAILAKANDI,2011,Whole Year,265.0,9820.0,37.05660377
Assam,HAILAKANDI,2012,Whole Year,175.0,6232.0,35.61142857
Assam,HAILAKANDI,2013,Whole Year,175.0,6470.0,36.97142857
Assam,HAILAKANDI,2014,Whole Year,148.0,5440.0,36.75675676
Assam,JORHAT,1997,Kharif,600.0,26467.0,44.11166667
Assam,JORHAT,1998,Whole Year,610.0,18772.0,30.77377049
Assam,JORHAT,1999,Whole Year,580.0,16655.0,28.71551724
Assam,JORHAT,2000,Whole Year,421.0,14222.0,33.78147268
Assam,JORHAT,2001,Whole Year,420.0,14428.0,34.35238095
Assam,JORHAT,2002,Whole Year,185.0,6095.0,32.94594595
Assam,JORHAT,2003,Whole Year,219.0,7494.0,34.21917808
Assam,JORHAT,2004,Whole Year,205.0,6640.0,32.3902439
Assam,JORHAT,2005,Whole Year,240.0,7802.0,32.50833333
Assam,JORHAT,2006,Whole Year,231.0,7717.0,33.40692641
Assam,JORHAT,2007,Whole Year,362.0,12066.0,33.33149171
Assam,JORHAT,2008,Whole Year,367.0,11337.0,30.89100817
Assam,JORHAT,2009,Whole Year,332.0,11039.0,33.25
Assam,JORHAT,2010,Whole Year,510.0,14060.0,27.56862745
Assam,JORHAT,2011,Whole Year,464.0,14809.0,31.91594828
Assam,JORHAT,2012,Whole Year,823.0,22877.0,27.79708384
Assam,JORHAT,2013,Whole Year,829.0,23795.0,28.70325694
Assam,JORHAT,2014,Whole Year,833.0,24712.0,29.66626651
Assam,KAMRUP,1997,Kharif,608.0,45594.0,74.99013158
Assam,KAMRUP,1998,Whole Year,639.0,27561.0,43.1314554
Assam,KAMRUP,1999,Whole Year,744.0,26418.0,35.50806452
Assam,KAMRUP,2000,Whole Year,744.0,27452.0,36.89784946
Assam,KAMRUP,2001,Whole Year,781.0,33882.0,43.38284251
Assam,KAMRUP,2002,Whole Year,739.0,32098.0,43.43437077
Assam,KAMRUP,2003,Whole Year,744.0,30699.0,41.26209677
Assam,KAMRUP,2004,Whole Year,580.0,23378.0,40.30689655
Assam,KAMRUP,2005,Whole Year,748.0,36227.0,48.43181818
Assam,KAMRUP,2006,Whole Year,779.0,37928.0,48.68806162
Assam,KAMRUP,2007,Whole Year,889.0,30713.0,34.54780652
Assam,KAMRUP,2008,Whole Year,842.0,30736.0,36.50356295
Assam,KAMRUP,2009,Whole Year,921.0,32300.0,35.07057546
Assam,KAMRUP,2010,Whole Year,1047.0,40288.0,38.47946514
Assam,KAMRUP,2011,Whole Year,968.0,38287.0,39.55268595
Assam,KAMRUP,2012,Whole Year,916.0,36472.0,39.81659389
Assam,KAMRUP,2013,Whole Year,982.0,39736.0,40.46435845
Assam,KAMRUP,2014,Whole Year,783.0,31722.0,40.51340996
Assam,KAMRUP METRO,2005,Whole Year,34.0,1871.0,55.02941176
Assam,KAMRUP METRO,2006,Whole Year,67.0,3600.0,53.73134328
Assam,KAMRUP METRO,2007,Whole Year,117.0,4455.0,38.07692308
Assam,KAMRUP METRO,2008,Whole Year,73.0,2802.0,38.38356164
Assam,KAMRUP METRO,2009,Whole Year,72.0,2816.0,39.11111111
Assam,KAMRUP METRO,2010,Whole Year,85.0,3077.0,36.2
Assam,KAMRUP METRO,2011,Whole Year,87.0,3224.0,37.05747126
Assam,KAMRUP METRO,2012,Whole Year,98.0,3490.0,35.6122449
Assam,KAMRUP METRO,2013,Whole Year,107.0,3956.0,36.97196262
Assam,KAMRUP METRO,2014,Whole Year,117.0,4301.0,36.76068376
Assam,KARBI ANGLONG,1997,Kharif,4210.0,180797.0,42.94465558
Assam,KARBI ANGLONG,1998,Whole Year,4209.0,191700.0,45.54526016
Assam,KARBI ANGLONG,1999,Whole Year,4230.0,198174.0,46.84964539
Assam,KARBI ANGLONG,2000,Whole Year,4267.0,175995.0,41.24560581
