state_name,district_name,year,season,area_hectare,yield_t_ha,yield_tons_per_hectare,state,district,yield,ndvi_region,source_region,ndvi_mean,ndvi_max,ndvi_min,ndvi_std,variety,prev_year_yield,yield_3yr_avg,historical_avg_yield
Uttar Pradesh,SHRAVASTI,,Whole Year,3063.0,52.84786157,,Uttar Pradesh,Shravasti,52.84786157,,,,,,,Co 0238,52.27594108,52.82664516666667,3101.1830588109756
Uttar Pradesh,SHRAVASTI,,Whole Year,2799.0,50.73204716,,Uttar Pradesh,Shravasti,50.73204716,,,,,,,Co 0238,52.84786157,51.951949936666665,3101.1830588109756
Uttar Pradesh,SHRAVASTI,,Kharif,2452.0,51.75203915,,Uttar Pradesh,Shravasti,51.75203915,,,,,,,Co 0238,50.73204716,51.77731596,3101.1830588109756
Uttar Pradesh,SHRAVASTI,,Kharif,3721.0,50.07202365,,Uttar Pradesh,Shravasti,50.07202365,,,,,,,Co 0238,51.75203915,50.852036653333336,3101.1830588109756
Uttar Pradesh,SHRAVASTI,,Kharif,3459.0,59.12402428,,Uttar Pradesh,Shravasti,59.12402428,,,,,,,Co 0238,50.07202365,53.64936236,3101.1830588109756
Uttar Pradesh,SHRAVASTI,,Kharif,2731.0,48.90296595,,Uttar Pradesh,Shravasti,48.90296595,,,,,,,Co 0238,59.12402428,52.69967129333333,3101.1830588109756
Uttar Pradesh,SHRAVASTI,,Kharif,2809.0,40.81452474,,Uttar Pradesh,Shravasti,40.81452474,,,,,,,Co 0238,48.90296595,49.61383832333333,3101.1830588109756
Uttar Pradesh,SHRAVASTI,,Kharif,8233.0,49.2814284,,Uttar Pradesh,Shravasti,49.2814284,,,,,,,Co 0238,40.81452474,46.332973030000005,3101.1830588109756
Uttar Pradesh,SHRAVASTI,,Kharif,6436.0,52.65459913,,Uttar Pradesh,Shravasti,52.65459913,,,,,,,Co 0238,49.2814284,47.58351742333334,3101.1830588109756
Uttar Pradesh,SHRAVASTI,,Kharif,6838.0,57.5548406,,Uttar Pradesh,Shravasti,57.5548406,,,,,,,Co 0238,52.65459913,53.16362271,3101.1830588109756
Uttar Pradesh,SHRAVASTI,,Kharif,7126.0,55.35335392,,Uttar Pradesh,Shravasti,55.35335392,,,,,,,Co 0238,57.5548406,55.18759788333333,3101.1830588109756
Uttar Pradesh,SHRAVASTI,,Kharif,8308.0,54.62590274,,Uttar Pradesh,Shravasti,54.62590274,,,,,,,Co 0238,55.35335392,55.84469908666667,3101.1830588109756
Uttar Pradesh,SHRAVASTI,,Kharif,7179.0,52.85847611,,Uttar Pradesh,Shravasti,52.85847611,,,,,,,Co 0238,54.62590274,54.279244256666665,3101.1830588109756
Uttar Pradesh,SHRAVASTI,,Whole Year,3055.0,5227.594108,,Uttar Pradesh,Shravasti,5227.594108,,,,,,,Co 0238,52.85847611,1778.359495616667,3101.1830588109756
Uttar Pradesh,SHRAVASTI,,Whole Year,3063.0,5284.786157,,Uttar Pradesh,Shravasti,5284.786157,,,,,,,Co 0238,5227.594108,3521.7462470366663,3101.1830588109756
Uttar Pradesh,SHRAVASTI,,Whole Year,2799.0,5073.204716,,Uttar Pradesh,Shravasti,5073.204716,,,,,,,Co 0238,5284.786157,5195.194993666667,3101.1830588109756
Uttar Pradesh,SHRAVASTI,,Kharif,2452.0,5175.203915,,Uttar Pradesh,Shravasti,5175.203915,,,,,,,Co 0238,5073.204716,5177.7315960000005,3101.1830588109756
Uttar Pradesh,SHRAVASTI,,Kharif,3721.0,5007.202365,,Uttar Pradesh,Shravasti,5007.202365,,,,,,,Co 0238,5175.203915,5085.203665333333,3101.1830588109756
Uttar Pradesh,SHRAVASTI,,Kharif,3459.0,5912.402428,,Uttar Pradesh,Shravasti,5912.402428,,,,,,,Co 0238,5007.202365,5364.9362360000005,3101.1830588109756
Uttar Pradesh,SHRAVASTI,,Kharif,2731.0,4890.296595,,Uttar Pradesh,Shravasti,4890.296595,,,,,,,Co 0238,5912.402428,5269.967129333334,3101.1830588109756
Uttar Pradesh,SHRAVASTI,,Kharif,2809.0,4081.452474,,Uttar Pradesh,Shravasti,4081.452474,,,,,,,Co 0238,4890.296595,4961.383832333334,3101.1830588109756
Uttar Pradesh,SHRAVASTI,,Kharif,8233.0,4928.14284,,Uttar Pradesh,Shravasti,4928.14284,,,,,,,Co 0238,4081.452474,4633.297303,3101.1830588109756
Uttar Pradesh,SHRAVASTI,,Kharif,6436.0,5265.459913,,Uttar Pradesh,Shravasti,5265.459913,,,,,,,Co 0238,4928.14284,4758.351742333333,3101.1830588109756
Uttar Pradesh,SHRAVASTI,,Kharif,6838.0,5755.48406,,Uttar Pradesh,Shravasti,5755.48406,,,,,,,Co 0238,5265.459913,5316.362271,3101.1830588109756
Uttar Pradesh,SHRAVASTI,,Kharif,7126.0,5535.335392,,Uttar Pradesh,Shravasti,5535.335392,,,,,,,Co 0238,5755.48406,5518.759788333333,3101.1830588109756
Uttar Pradesh,SHRAVASTI,,Kharif,8308.0,5462.590274,,Uttar Pradesh,Shravasti,5462.590274,,,,,,,Co 0238,5535.335392,5584.469908666667,3101.1830588109756
Uttar Pradesh,SHRAVASTI,,Kharif,7179.0,5285.847611,,Uttar Pradesh,Shravasti,5285.847611,,,,,,,Co 0238,5462.590274,5427.924425666667,3101.1830588109756
Uttar Pradesh,SHRAVASTI,,Kharif,5732.0,5560.013957,,Uttar Pradesh,Shravasti,5560.013957,,,,,,,Co 0238,5285.847611,5436.150613999999,3101.1830588109756
Uttar Pradesh,SHRAVASTI,,Kharif,7842.0,5930.515175,,Uttar Pradesh,Shravasti,5930.515175,,,,,,,Co 0238,5560.013957,5592.125581,3101.1830588109756
Uttar Pradesh,SHRAVASTI,,Kharif,8201.0,6896.37849,,Uttar Pradesh,Shravasti,6896.37849,,,,,,,Co 0238,5930.515175,6128.969207333333,3101.1830588109756
Uttar Pradesh,SHRAVASTI,,Kharif,8230.0,7250.814095,,Uttar Pradesh,Shravasti,7250.814095,,,,,,,Co 0238,6896.37849,6692.569253333334,3101.1830588109756
Uttar Pradesh,SHRAVASTI,,Kharif,7805.0,7373.299167,,Uttar Pradesh,Shravasti,7373.299167,,,,,,,Co 0238,7250.814095,7173.497250666667,3101.1830588109756
Uttar Pradesh,SHRAVASTI,,Whole Year,1561.0,4883.215887,,Uttar Pradesh,Shravasti,4883.215887,,,,,,,Co 0238,7373.299167,6502.443049666667,3101.1830588109756
Uttar Pradesh,SHRAVASTI,,Whole Year,1686.0,4876.275208,,Uttar Pradesh,Shravasti,4876.275208,,,,,,,Co 0238,4883.215887,5710.930087333334,3101.1830588109756
Uttar Pradesh,SHRAVASTI,,Whole Year,2322.0,5225.322997,,Uttar Pradesh,Shravasti,5225.322997,,,,,,,Co 0238,4876.275208,4994.938030666667,3101.1830588109756
Uttar Pradesh,SHRAVASTI,,Whole Year,3041.0,5335.613285,,Uttar Pradesh,Shravasti,5335.613285,,,,,,,Co 0238,5225.322997,5145.737163333334,3101.1830588109756
Uttar Pradesh,SIDDHARTH NAGAR,,Whole Year,3968.0,61.05997984,,Uttar Pradesh,Siddharth Nagar,61.05997984,,,,,,,Co 0238,,61.05997984,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Whole Year,3068.0,52.15189048,,Uttar Pradesh,Siddharth Nagar,52.15189048,,,,,,,Co 0238,61.05997984,56.60593516,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Whole Year,3227.0,55.10814998,,Uttar Pradesh,Siddharth Nagar,55.10814998,,,,,,,Co 0238,52.15189048,56.106673433333334,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Whole Year,3327.0,47.0498948,,Uttar Pradesh,Siddharth Nagar,47.0498948,,,,,,,Co 0238,55.10814998,51.436645086666665,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Whole Year,3117.0,49.9518768,,Uttar Pradesh,Siddharth Nagar,49.9518768,,,,,,,Co 0238,47.0498948,50.70330719333333,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Whole Year,3074.0,44.25601822,,Uttar Pradesh,Siddharth Nagar,44.25601822,,,,,,,Co 0238,49.9518768,47.08592994,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Whole Year,4749.0,55.69993683,,Uttar Pradesh,Siddharth Nagar,55.69993683,,,,,,,Co 0238,44.25601822,49.96927728333333,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Kharif,5069.0,55.50798974,,Uttar Pradesh,Siddharth Nagar,55.50798974,,,,,,,Co 0238,55.69993683,51.82131493,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Kharif,4749.0,57.80795957,,Uttar Pradesh,Siddharth Nagar,57.80795957,,,,,,,Co 0238,55.50798974,56.33862871333333,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Kharif,5069.0,53.11599921,,Uttar Pradesh,Siddharth Nagar,53.11599921,,,,,,,Co 0238,57.80795957,55.47731617333333,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Kharif,4024.0,51.68787276,,Uttar Pradesh,Siddharth Nagar,51.68787276,,,,,,,Co 0238,53.11599921,54.20394384666667,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Kharif,2249.0,46.33570476,,Uttar Pradesh,Siddharth Nagar,46.33570476,,,,,,,Co 0238,51.68787276,50.379858909999996,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Kharif,2577.0,50.97206054,,Uttar Pradesh,Siddharth Nagar,50.97206054,,,,,,,Co 0238,46.33570476,49.66521268666667,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Kharif,2343.0,52.50789586,,Uttar Pradesh,Siddharth Nagar,52.50789586,,,,,,,Co 0238,50.97206054,49.938553719999994,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Kharif,2217.0,56.08389716,,Uttar Pradesh,Siddharth Nagar,56.08389716,,,,,,,Co 0238,52.50789586,53.18795118666666,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Kharif,2231.0,60.34424025,,Uttar Pradesh,Siddharth Nagar,60.34424025,,,,,,,Co 0238,56.08389716,56.31201109,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Kharif,2114.0,61.56385998,,Uttar Pradesh,Siddharth Nagar,61.56385998,,,,,,,Co 0238,60.34424025,59.330665796666665,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Kharif,2377.0,62.72023559,,Uttar Pradesh,Siddharth Nagar,62.72023559,,,,,,,Co 0238,61.56385998,61.542778606666666,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Whole Year,3117.0,4995.18768,,Uttar Pradesh,Siddharth Nagar,4995.18768,,,,,,,Co 0238,62.72023559,1706.4905918566667,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Whole Year,3074.0,4425.601822,,Uttar Pradesh,Siddharth Nagar,4425.601822,,,,,,,Co 0238,4995.18768,3161.16991253,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Whole Year,4749.0,5569.993683,,Uttar Pradesh,Siddharth Nagar,5569.993683,,,,,,,Co 0238,4425.601822,4996.927728333333,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Kharif,5069.0,5550.798974,,Uttar Pradesh,Siddharth Nagar,5550.798974,,,,,,,Co 0238,5569.993683,5182.131493,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Kharif,4749.0,5780.795957,,Uttar Pradesh,Siddharth Nagar,5780.795957,,,,,,,Co 0238,5550.798974,5633.862871333334,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Kharif,5069.0,5311.599921,,Uttar Pradesh,Siddharth Nagar,5311.599921,,,,,,,Co 0238,5780.795957,5547.731617333334,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Kharif,4024.0,5168.787276,,Uttar Pradesh,Siddharth Nagar,5168.787276,,,,,,,Co 0238,5311.599921,5420.394384666666,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Kharif,2249.0,4633.570476,,Uttar Pradesh,Siddharth Nagar,4633.570476,,,,,,,Co 0238,5168.787276,5037.985891,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Kharif,2577.0,5097.206054,,Uttar Pradesh,Siddharth Nagar,5097.206054,,,,,,,Co 0238,4633.570476,4966.521268666666,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Kharif,2343.0,5250.789586,,Uttar Pradesh,Siddharth Nagar,5250.789586,,,,,,,Co 0238,5097.206054,4993.855371999999,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Kharif,2217.0,5608.389716,,Uttar Pradesh,Siddharth Nagar,5608.389716,,,,,,,Co 0238,5250.789586,5318.795118666666,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Kharif,2231.0,6034.424025,,Uttar Pradesh,Siddharth Nagar,6034.424025,,,,,,,Co 0238,5608.389716,5631.2011090000005,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Kharif,2114.0,6156.385998,,Uttar Pradesh,Siddharth Nagar,6156.385998,,,,,,,Co 0238,6034.424025,5933.066579666666,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Kharif,2377.0,6272.023559,,Uttar Pradesh,Siddharth Nagar,6272.023559,,,,,,,Co 0238,6156.385998,6154.277860666666,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Kharif,2467.0,6126.428861,,Uttar Pradesh,Siddharth Nagar,6126.428861,,,,,,,Co 0238,6272.023559,6184.946139333333,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Kharif,2129.0,6534.805073,,Uttar Pradesh,Siddharth Nagar,6534.805073,,,,,,,Co 0238,6126.428861,6311.085831,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Kharif,2013.0,6607.203179,,Uttar Pradesh,Siddharth Nagar,6607.203179,,,,,,,Co 0238,6534.805073,6422.812371,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Kharif,2058.0,6917.201166,,Uttar Pradesh,Siddharth Nagar,6917.201166,,,,,,,Co 0238,6607.203179,6686.403139333333,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Kharif,2060.0,6205.582524,,Uttar Pradesh,Siddharth Nagar,6205.582524,,,,,,,Co 0238,6917.201166,6576.662289666667,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Whole Year,3968.0,6105.997984,,Uttar Pradesh,Siddharth Nagar,6105.997984,,,,,,,Co 0238,6205.582524,6409.593891333334,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Whole Year,3068.0,5215.189048,,Uttar Pradesh,Siddharth Nagar,5215.189048,,,,,,,Co 0238,6105.997984,5842.256518666666,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Whole Year,3227.0,5510.814998,,Uttar Pradesh,Siddharth Nagar,5510.814998,,,,,,,Co 0238,5215.189048,5610.6673433333335,3189.212012252927
Uttar Pradesh,SIDDHARTH NAGAR,,Whole Year,3327.0,4704.98948,,Uttar Pradesh,Siddharth Nagar,4704.98948,,,,,,,Co 0238,5510.814998,5143.664508666668,3189.212012252927
Uttar Pradesh,SITAPUR,,Whole Year,84364.0,49.84399744,,Uttar Pradesh,Sitapur,49.84399744,,,,,,,Co 0238,,49.84399744,3307.8506312617073
Uttar Pradesh,SITAPUR,,Whole Year,84044.0,53.33600257,,Uttar Pradesh,Sitapur,53.33600257,,,,,,,Co 0238,49.84399744,51.590000005,3307.8506312617073
Uttar Pradesh,SITAPUR,,Whole Year,95830.0,54.78400292,,Uttar Pradesh,Sitapur,54.78400292,,,,,,,Co 0238,53.33600257,52.65466764333333,3307.8506312617073
Uttar Pradesh,SITAPUR,,Whole Year,94889.0,52.76399793,,Uttar Pradesh,Sitapur,52.76399793,,,,,,,Co 0238,54.78400292,53.62800114,3307.8506312617073
Uttar Pradesh,SITAPUR,,Whole Year,112345.0,56.50000445,,Uttar Pradesh,Sitapur,56.50000445,,,,,,,Co 0238,52.76399793,54.68266843333333,3307.8506312617073
Uttar Pradesh,SITAPUR,,Whole Year,128516.0,49.77999627,,Uttar Pradesh,Sitapur,49.77999627,,,,,,,Co 0238,56.50000445,53.01466621666666,3307.8506312617073
Uttar Pradesh,SITAPUR,,Whole Year,122227.0,46.56399977,,Uttar Pradesh,Sitapur,46.56399977,,,,,,,Co 0238,49.77999627,50.94800016333334,3307.8506312617073
Uttar Pradesh,SITAPUR,,Kharif,110205.0,55.35199855,,Uttar Pradesh,Sitapur,55.35199855,,,,,,,Co 0238,46.56399977,50.56533153,3307.8506312617073
Uttar Pradesh,SITAPUR,,Kharif,125376.0,53.7879977,,Uttar Pradesh,Sitapur,53.7879977,,,,,,,Co 0238,55.35199855,51.90133200666667,3307.8506312617073
Uttar Pradesh,SITAPUR,,Kharif,137821.0,55.47600148,,Uttar Pradesh,Sitapur,55.47600148,,,,,,,Co 0238,53.7879977,54.871999243333335,3307.8506312617073
Uttar Pradesh,SITAPUR,,Kharif,122295.0,52.10400262,,Uttar Pradesh,Sitapur,52.10400262,,,,,,,Co 0238,55.47600148,53.78933393333333,3307.8506312617073
Uttar Pradesh,SITAPUR,,Kharif,125569.0,44.29199882,,Uttar Pradesh,Sitapur,44.29199882,,,,,,,Co 0238,52.10400262,50.62400097333333,3307.8506312617073
Uttar Pradesh,SITAPUR,,Kharif,112607.0,54.29999911,,Uttar Pradesh,Sitapur,54.29999911,,,,,,,Co 0238,44.29199882,50.232000183333334,3307.8506312617073
Uttar Pradesh,SITAPUR,,Kharif,120267.0,50.43199714,,Uttar Pradesh,Sitapur,50.43199714,,,,,,,Co 0238,54.29999911,49.67466502333334,3307.8506312617073
Uttar Pradesh,SITAPUR,,Kharif,118735.0,56.50000421,,Uttar Pradesh,Sitapur,56.50000421,,,,,,,Co 0238,50.43199714,53.74400015333333,3307.8506312617073
Uttar Pradesh,SITAPUR,,Kharif,133669.0,63.16400212,,Uttar Pradesh,Sitapur,63.16400212,,,,,,,Co 0238,56.50000421,56.69866782333333,3307.8506312617073
Uttar Pradesh,SITAPUR,,Kharif,144143.0,64.6760023,,Uttar Pradesh,Sitapur,64.6760023,,,,,,,Co 0238,63.16400212,61.446669543333336,3307.8506312617073
Uttar Pradesh,SITAPUR,,Kharif,148655.0,66.61999933,,Uttar Pradesh,Sitapur,66.61999933,,,,,,,Co 0238,64.6760023,64.82000125,3307.8506312617073
Uttar Pradesh,SITAPUR,,Whole Year,112345.0,5650.000445,,Uttar Pradesh,Sitapur,5650.000445,,,,,,,Co 0238,66.61999933,1927.0988155433333,3307.8506312617073
Uttar Pradesh,SITAPUR,,Whole Year,128516.0,4977.999627,,Uttar Pradesh,Sitapur,4977.999627,,,,,,,Co 0238,5650.000445,3564.87335711,3307.8506312617073
Uttar Pradesh,SITAPUR,,Whole Year,122227.0,4656.399977,,Uttar Pradesh,Sitapur,4656.399977,,,,,,,Co 0238,4977.999627,5094.800016333334,3307.8506312617073
Uttar Pradesh,SITAPUR,,Kharif,110205.0,5535.199855,,Uttar Pradesh,Sitapur,5535.199855,,,,,,,Co 0238,4656.399977,5056.533152999999,3307.8506312617073
Uttar Pradesh,SITAPUR,,Kharif,125376.0,5378.79977,,Uttar Pradesh,Sitapur,5378.79977,,,,,,,Co 0238,5535.199855,5190.133200666666,3307.8506312617073
Uttar Pradesh,SITAPUR,,Kharif,137821.0,5547.600148,,Uttar Pradesh,Sitapur,5547.600148,,,,,,,Co 0238,5378.79977,5487.199924333334,3307.8506312617073
Uttar Pradesh,SITAPUR,,Kharif,122295.0,5210.400262,,Uttar Pradesh,Sitapur,5210.400262,,,,,,,Co 0238,5547.600148,5378.933393333334,3307.8506312617073
Uttar Pradesh,SITAPUR,,Kharif,125569.0,4429.199882,,Uttar Pradesh,Sitapur,4429.199882,,,,,,,Co 0238,5210.400262,5062.400097333334,3307.8506312617073
Uttar Pradesh,SITAPUR,,Kharif,112607.0,5429.999911,,Uttar Pradesh,Sitapur,5429.999911,,,,,,,Co 0238,4429.199882,5023.200018333333,3307.8506312617073
Uttar Pradesh,SITAPUR,,Kharif,120267.0,5043.199714,,Uttar Pradesh,Sitapur,5043.199714,,,,,,,Co 0238,5429.999911,4967.466502333334,3307.8506312617073
Uttar Pradesh,SITAPUR,,Kharif,118735.0,5650.000421,,Uttar Pradesh,Sitapur,5650.000421,,,,,,,Co 0238,5043.199714,5374.400015333334,3307.8506312617073
Uttar Pradesh,SITAPUR,,Kharif,133669.0,6316.400212,,Uttar Pradesh,Sitapur,6316.400212,,,,,,,Co 0238,5650.000421,5669.8667823333335,3307.8506312617073
Uttar Pradesh,SITAPUR,,Kharif,144143.0,6467.60023,,Uttar Pradesh,Sitapur,6467.60023,,,,,,,Co 0238,6316.400212,6144.666954333334,3307.8506312617073
Uttar Pradesh,SITAPUR,,Kharif,148655.0,6661.999933,,Uttar Pradesh,Sitapur,6661.999933,,,,,,,Co 0238,6467.60023,6482.000125,3307.8506312617073
Uttar Pradesh,SITAPUR,,Kharif,146006.0,6655.199786,,Uttar Pradesh,Sitapur,6655.199786,,,,,,,Co 0238,6661.999933,6594.933316333333,3307.8506312617073
Uttar Pradesh,SITAPUR,,Kharif,138028.0,7092.800012,,Uttar Pradesh,Sitapur,7092.800012,,,,,,,Co 0238,6655.199786,6803.333243666667,3307.8506312617073
Uttar Pradesh,SITAPUR,,Kharif,153458.0,7551.999896,,Uttar Pradesh,Sitapur,7551.999896,,,,,,,Co 0238,7092.800012,7099.999898000001,3307.8506312617073
Uttar Pradesh,SITAPUR,,Kharif,150682.0,7654.399995,,Uttar Pradesh,Sitapur,7654.399995,,,,,,,Co 0238,7551.999896,7433.066634333333,3307.8506312617073
Uttar Pradesh,SITAPUR,,Kharif,145796.0,7659.599715,,Uttar Pradesh,Sitapur,7659.599715,,,,,,,Co 0238,7654.399995,7621.999868666667,3307.8506312617073
Uttar Pradesh,SITAPUR,,Whole Year,84364.0,4984.399744,,Uttar Pradesh,Sitapur,4984.399744,,,,,,,Co 0238,7659.599715,6766.1331513333325,3307.8506312617073
Uttar Pradesh,SITAPUR,,Whole Year,84044.0,5333.600257,,Uttar Pradesh,Sitapur,5333.600257,,,,,,,Co 0238,4984.399744,5992.533238666667,3307.8506312617073
Uttar Pradesh,SITAPUR,,Whole Year,95830.0,5478.400292,,Uttar Pradesh,Sitapur,5478.400292,,,,,,,Co 0238,5333.600257,5265.466764333333,3307.8506312617073
Uttar Pradesh,SITAPUR,,Whole Year,94889.0,5276.399793,,Uttar Pradesh,Sitapur,5276.399793,,,,,,,Co 0238,5478.400292,5362.800114000001,3307.8506312617073
Uttar Pradesh,SONBHADRA,,Whole Year,322.0,43.35714286,,Uttar Pradesh,Sonbhadra,43.35714286,,,,,,,Co 0238,,43.35714286,3101.836387274634
Uttar Pradesh,SONBHADRA,,Whole Year,346.0,41.30924855,,Uttar Pradesh,Sonbhadra,41.30924855,,,,,,,Co 0238,43.35714286,42.333195705,3101.836387274634
Uttar Pradesh,SONBHADRA,,Whole Year,357.0,31.30252101,,Uttar Pradesh,Sonbhadra,31.30252101,,,,,,,Co 0238,41.30924855,38.65630414,3101.836387274634
Uttar Pradesh,SONBHADRA,,Whole Year,352.0,57.42329545,,Uttar Pradesh,Sonbhadra,57.42329545,,,,,,,Co 0238,31.30252101,43.345021669999994,3101.836387274634
Uttar Pradesh,SONBHADRA,,Whole Year,350.0,43.96571429,,Uttar Pradesh,Sonbhadra,43.96571429,,,,,,,Co 0238,57.42329545,44.23051025,3101.836387274634
Uttar Pradesh,SONBHADRA,,Whole Year,271.0,53.5904059,,Uttar Pradesh,Sonbhadra,53.5904059,,,,,,,Co 0238,43.96571429,51.659805213333335,3101.836387274634
Uttar Pradesh,SONBHADRA,,Whole Year,384.0,35.73697917,,Uttar Pradesh,Sonbhadra,35.73697917,,,,,,,Co 0238,53.5904059,44.431033119999995,3101.836387274634
Uttar Pradesh,SONBHADRA,,Kharif,235.0,43.03829787,,Uttar Pradesh,Sonbhadra,43.03829787,,,,,,,Co 0238,35.73697917,44.121894313333335,3101.836387274634
Uttar Pradesh,SONBHADRA,,Kharif,414.0,35.352657,,Uttar Pradesh,Sonbhadra,35.352657,,,,,,,Co 0238,43.03829787,38.042644679999995,3101.836387274634
Uttar Pradesh,SONBHADRA,,Kharif,186.0,43.30107527,,Uttar Pradesh,Sonbhadra,43.30107527,,,,,,,Co 0238,35.352657,40.564010046666674,3101.836387274634
Uttar Pradesh,SONBHADRA,,Kharif,174.0,57.21264368,,Uttar Pradesh,Sonbhadra,57.21264368,,,,,,,Co 0238,43.30107527,45.28879198333333,3101.836387274634
Uttar Pradesh,SONBHADRA,,Kharif,88.0,52.31818182,,Uttar Pradesh,Sonbhadra,52.31818182,,,,,,,Co 0238,57.21264368,50.943966923333335,3101.836387274634
Uttar Pradesh,SONBHADRA,,Kharif,199.0,51.04020101,,Uttar Pradesh,Sonbhadra,51.04020101,,,,,,,Co 0238,52.31818182,53.52367550333333,3101.836387274634
Uttar Pradesh,SONBHADRA,,Kharif,174.0,53.49425287,,Uttar Pradesh,Sonbhadra,53.49425287,,,,,,,Co 0238,51.04020101,52.2842119,3101.836387274634
Uttar Pradesh,SONBHADRA,,Kharif,206.0,55.65048544,,Uttar Pradesh,Sonbhadra,55.65048544,,,,,,,Co 0238,53.49425287,53.394979773333326,3101.836387274634
Uttar Pradesh,SONBHADRA,,Kharif,185.0,54.24324324,,Uttar Pradesh,Sonbhadra,54.24324324,,,,,,,Co 0238,55.65048544,54.46266051666666,3101.836387274634
Uttar Pradesh,SONBHADRA,,Kharif,230.0,63.75217391,,Uttar Pradesh,Sonbhadra,63.75217391,,,,,,,Co 0238,54.24324324,57.88196753,3101.836387274634
Uttar Pradesh,SONBHADRA,,Kharif,219.0,65.78082192,,Uttar Pradesh,Sonbhadra,65.78082192,,,,,,,Co 0238,63.75217391,61.25874635666667,3101.836387274634
Uttar Pradesh,SONBHADRA,,Whole Year,350.0,4396.571429,,Uttar Pradesh,Sonbhadra,4396.571429,,,,,,,Co 0238,65.78082192,1508.701474943333,3101.836387274634
Uttar Pradesh,SONBHADRA,,Whole Year,271.0,5359.04059,,Uttar Pradesh,Sonbhadra,5359.04059,,,,,,,Co 0238,4396.571429,3273.7976136399993,3101.836387274634
Uttar Pradesh,SONBHADRA,,Whole Year,384.0,3573.697917,,Uttar Pradesh,Sonbhadra,3573.697917,,,,,,,Co 0238,5359.04059,4443.103312,3101.836387274634
Uttar Pradesh,SONBHADRA,,Kharif,235.0,4303.829787,,Uttar Pradesh,Sonbhadra,4303.829787,,,,,,,Co 0238,3573.697917,4412.189431333333,3101.836387274634
Uttar Pradesh,SONBHADRA,,Kharif,414.0,3535.2657,,Uttar Pradesh,Sonbhadra,3535.2657,,,,,,,Co 0238,4303.829787,3804.264468,3101.836387274634
Uttar Pradesh,SONBHADRA,,Kharif,186.0,4330.107527,,Uttar Pradesh,Sonbhadra,4330.107527,,,,,,,Co 0238,3535.2657,4056.4010046666663,3101.836387274634
Uttar Pradesh,SONBHADRA,,Kharif,174.0,5721.264368,,Uttar Pradesh,Sonbhadra,5721.264368,,,,,,,Co 0238,4330.107527,4528.879198333333,3101.836387274634
Uttar Pradesh,SONBHADRA,,Kharif,88.0,5231.818182,,Uttar Pradesh,Sonbhadra,5231.818182,,,,,,,Co 0238,5721.264368,5094.396692333333,3101.836387274634
Uttar Pradesh,SONBHADRA,,Kharif,199.0,5104.020101,,Uttar Pradesh,Sonbhadra,5104.020101,,,,,,,Co 0238,5231.818182,5352.367550333333,3101.836387274634
